,index,file_path,label,type,dataset,rank,suit,rank_num,brightness
6930,48,./data/train/three of spades/021.jpg,three of spades,three,train,three,spades,3,231.39401307397958
6931,48,./data/train/three of spades/022.jpg,three of spades,three,train,three,spades,3,189.62830835459184
6932,48,./data/train/three of spades/023.jpg,three of spades,three,train,three,spades,3,222.67986686862244
6933,48,./data/train/three of spades/024.jpg,three of spades,three,train,three,spades,3,234.8396444515306
6934,48,./data/train/three of spades/025.jpg,three of spades,three,train,three,spades,3,194.68263711734693
6935,48,./data/train/three of spades/026.jpg,three of spades,three,train,three,spades,3,219.06345663265307
6936,48,./data/train/three of spades/027.jpg,three of spades,three,train,three,spades,3,231.27784199617346
6937,48,./data/train/three of spades/028.jpg,three of spades,three,train,three,spades,3,190.6846699617347
6938,48,./data/train/three of spades/029.jpg,three of spades,three,train,three,spades,3,228.09074059311226
6939,48,./data/train/three of spades/030.jpg,three of spades,three,train,three,spades,3,204.59753667091837
6940,48,./data/train/three of spades/031.jpg,three of spades,three,train,three,spades,3,221.97963169642858
6941,48,./data/train/three of spades/032.jpg,three of spades,three,train,three,spades,3,225.17225366709184
6942,48,./data/train/three of spades/033.jpg,three of spades,three,train,three,spades,3,231.35965401785714
6943,48,./data/train/three of spades/034.jpg,three of spades,three,train,three,spades,3,194.07565369897958
6944,48,./data/train/three of spades/035.jpg,three of spades,three,train,three,spades,3,236.78830516581633
6945,48,./data/train/three of spades/036.jpg,three of spades,three,train,three,spades,3,231.68736049107142
6946,48,./data/train/three of spades/037.jpg,three of spades,three,train,three,spades,3,107.3505859375
6947,48,./data/train/three of spades/038.jpg,three of spades,three,train,three,spades,3,199.5309510522959
6948,48,./data/train/three of spades/039.jpg,three of spades,three,train,three,spades,3,238.6676100127551
6949,48,./data/train/three of spades/040.jpg,three of spades,three,train,three,spades,3,228.89636479591837
6950,48,./data/train/three of spades/041.jpg,three of spades,three,train,three,spades,3,238.25691565688774
6951,48,./data/train/three of spades/042.jpg,three of spades,three,train,three,spades,3,236.6886758609694
6952,48,./data/train/three of spades/043.jpg,three of spades,three,train,three,spades,3,207.78902264030611
6953,48,./data/train/three of spades/044.jpg,three of spades,three,train,three,spades,3,225.3068399234694
6954,48,./data/train/three of spades/045.jpg,three of spades,three,train,three,spades,3,235.88390864158163
6955,48,./data/train/three of spades/046.jpg,three of spades,three,train,three,spades,3,225.97849569515307
6956,48,./data/train/three of spades/047.jpg,three of spades,three,train,three,spades,3,238.91759008290816
6957,48,./data/train/three of spades/048.jpg,three of spades,three,train,three,spades,3,214.34526466836735
6958,48,./data/train/three of spades/049.jpg,three of spades,three,train,three,spades,3,229.26574457908163
6959,48,./data/train/three of spades/050.jpg,three of spades,three,train,three,spades,3,179.33785076530611
6960,48,./data/train/three of spades/051.jpg,three of spades,three,train,three,spades,3,193.19866071428572
6961,48,./data/train/three of spades/052.jpg,three of spades,three,train,three,spades,3,234.20454001913265
6962,48,./data/train/three of spades/053.jpg,three of spades,three,train,three,spades,3,233.03706951530611
6963,48,./data/train/three of spades/054.jpg,three of spades,three,train,three,spades,3,229.92759486607142
6964,48,./data/train/three of spades/055.jpg,three of spades,three,train,three,spades,3,215.27684550382654
6965,48,./data/train/three of spades/056.jpg,three of spades,three,train,three,spades,3,208.05897241709184
6966,48,./data/train/three of spades/057.jpg,three of spades,three,train,three,spades,3,204.1692044005102
6967,48,./data/train/three of spades/058.jpg,three of spades,three,train,three,spades,3,235.24900350765307
6968,48,./data/train/three of spades/059.jpg,three of spades,three,train,three,spades,3,211.98122608418367
6969,48,./data/train/three of spades/060.jpg,three of spades,three,train,three,spades,3,218.47731983418367
6970,48,./data/train/three of spades/061.jpg,three of spades,three,train,three,spades,3,231.18656329719389
6971,48,./data/train/three of spades/062.jpg,three of spades,three,train,three,spades,3,214.64359454719389
6972,48,./data/train/three of spades/063.jpg,three of spades,three,train,three,spades,3,234.19076849489795
6973,48,./data/train/three of spades/064.jpg,three of spades,three,train,three,spades,3,236.45495854591837
6974,48,./data/train/three of spades/065.jpg,three of spades,three,train,three,spades,3,209.04187260841837
6975,48,./data/train/three of spades/066.jpg,three of spades,three,train,three,spades,3,117.0770487882653
6976,48,./data/train/three of spades/067.jpg,three of spades,three,train,three,spades,3,232.3053651147959
6977,48,./data/train/three of spades/068.jpg,three of spades,three,train,three,spades,3,218.15868144132654
6978,48,./data/train/three of spades/069.jpg,three of spades,three,train,three,spades,3,128.90858179209184
6979,48,./data/train/three of spades/070.jpg,three of spades,three,train,three,spades,3,193.86662946428572
6980,48,./data/train/three of spades/071.jpg,three of spades,three,train,three,spades,3,217.16653380102042
6981,48,./data/train/three of spades/072.jpg,three of spades,three,train,three,spades,3,180.90623007015307
6982,48,./data/train/three of spades/073.jpg,three of spades,three,train,three,spades,3,238.3125597895408
6983,48,./data/train/three of spades/074.jpg,three of spades,three,train,three,spades,3,237.16161112882654
6984,48,./data/train/three of spades/075.jpg,three of spades,three,train,three,spades,3,203.66733099489795
6985,48,./data/train/three of spades/076.jpg,three of spades,three,train,three,spades,3,225.31859853316325
6986,48,./data/train/three of spades/077.jpg,three of spades,three,train,three,spades,3,218.76516661352042
6987,48,./data/train/three of spades/078.jpg,three of spades,three,train,three,spades,3,198.25540098852042
6988,48,./data/train/three of spades/079.jpg,three of spades,three,train,three,spades,3,217.89359454719389
6989,48,./data/train/three of spades/080.jpg,three of spades,three,train,three,spades,3,174.3349011479592
6990,48,./data/train/three of spades/081.jpg,three of spades,three,train,three,spades,3,225.7490832270408
6991,48,./data/train/three of spades/082.jpg,three of spades,three,train,three,spades,3,98.73309948979592
6992,48,./data/train/three of spades/083.jpg,three of spades,three,train,three,spades,3,206.08402423469389
6993,48,./data/train/three of spades/084.jpg,three of spades,three,train,three,spades,3,216.8213887117347
6994,48,./data/train/three of spades/085.jpg,three of spades,three,train,three,spades,3,237.88813376913265
6995,48,./data/train/three of spades/086.jpg,three of spades,three,train,three,spades,3,224.86473612882654
6996,48,./data/train/three of spades/087.jpg,three of spades,three,train,three,spades,3,225.49097177933675
6997,48,./data/train/three of spades/088.jpg,three of spades,three,train,three,spades,3,244.20157047193877
6998,48,./data/train/three of spades/089.jpg,three of spades,three,train,three,spades,3,204.2147839604592
6999,48,./data/train/three of spades/090.jpg,three of spades,three,train,three,spades,3,191.77224170918367
7000,48,./data/train/three of spades/091.jpg,three of spades,three,train,three,spades,3,220.60062579719389
7001,48,./data/train/three of spades/092.jpg,three of spades,three,train,three,spades,3,194.09984853316325
7002,48,./data/train/three of spades/093.jpg,three of spades,three,train,three,spades,3,224.32902184311226
7003,48,./data/train/three of spades/094.jpg,three of spades,three,train,three,spades,3,173.25041852678572
7004,48,./data/train/three of spades/095.jpg,three of spades,three,train,three,spades,3,228.06056680484693
7005,48,./data/train/three of spades/096.jpg,three of spades,three,train,three,spades,3,26.13962850765306
7006,48,./data/train/three of spades/097.jpg,three of spades,three,train,three,spades,3,223.05369100765307
7007,48,./data/train/three of spades/098.jpg,three of spades,three,train,three,spades,3,231.06574856505102
7008,48,./data/train/three of spades/099.jpg,three of spades,three,train,three,spades,3,227.12370455994898
7009,48,./data/train/three of spades/100.jpg,three of spades,three,train,three,spades,3,234.6400071747449
7010,48,./data/train/three of spades/101.jpg,three of spades,three,train,three,spades,3,210.1270129145408
7011,48,./data/train/three of spades/102.jpg,three of spades,three,train,three,spades,3,154.77242107780611
7012,48,./data/train/three of spades/103.jpg,three of spades,three,train,three,spades,3,225.79685507015307
7013,48,./data/train/three of spades/104.jpg,three of spades,three,train,three,spades,3,177.72323421556123
7014,48,./data/train/three of spades/105.jpg,three of spades,three,train,three,spades,3,200.5736009247449
7015,48,./data/train/three of spades/106.jpg,three of spades,three,train,three,spades,3,182.7071906887755
7016,48,./data/train/three of spades/107.jpg,three of spades,three,train,three,spades,3,225.45651307397958
7017,48,./data/train/three of spades/108.jpg,three of spades,three,train,three,spades,3,168.97514748086735
7018,48,./data/train/three of spades/109.jpg,three of spades,three,train,three,spades,3,228.18943319515307
7019,48,./data/train/three of spades/110.jpg,three of spades,three,train,three,spades,3,228.2957987882653
7020,48,./data/train/three of spades/111.jpg,three of spades,three,train,three,spades,3,221.81477200255102
7021,48,./data/train/three of spades/112.jpg,three of spades,three,train,three,spades,3,231.80548469387756
7022,48,./data/train/three of spades/113.jpg,three of spades,three,train,three,spades,3,181.7080676020408
7023,48,./data/train/three of spades/114.jpg,three of spades,three,train,three,spades,3,169.12440210459184
7024,48,./data/train/three of spades/115.jpg,three of spades,three,train,three,spades,3,230.3914421237245
7025,48,./data/train/three of spades/116.jpg,three of spades,three,train,three,spades,3,17.729910714285715
7026,48,./data/train/three of spades/117.jpg,three of spades,three,train,three,spades,3,156.31931600765307
7027,48,./data/train/three of spades/118.jpg,three of spades,three,train,three,spades,3,178.79143415178572
7028,48,./data/train/three of spades/119.jpg,three of spades,three,train,three,spades,3,222.99940210459184
7029,48,./data/train/three of spades/120.jpg,three of spades,three,train,three,spades,3,194.59038185586735
7030,48,./data/train/three of spades/121.jpg,three of spades,three,train,three,spades,3,239.09201610331633
7031,48,./data/train/three of spades/122.jpg,three of spades,three,train,three,spades,3,214.59426817602042
7032,48,./data/train/three of spades/123.jpg,three of spades,three,train,three,spades,3,226.47263632015307
7033,48,./data/train/three of spades/124.jpg,three of spades,three,train,three,spades,3,229.4968112244898
7034,48,./data/train/three of spades/125.jpg,three of spades,three,train,three,spades,3,231.18777901785714
7035,48,./data/train/three of spades/126.jpg,three of spades,three,train,three,spades,3,204.73130580357142
7036,48,./data/train/three of spades/127.jpg,three of spades,three,train,three,spades,3,225.62549824617346
7037,48,./data/train/three of spades/128.jpg,three of spades,three,train,three,spades,3,222.14403300382654
7038,48,./data/train/three of spades/129.jpg,three of spades,three,train,three,spades,3,183.7810507015306
7039,48,./data/train/three of spades/130.jpg,three of spades,three,train,three,spades,3,229.1955117984694
7040,48,./data/train/three of spades/131.jpg,three of spades,three,train,three,spades,3,194.97108179209184
7041,48,./data/train/three of spades/132.jpg,three of spades,three,train,three,spades,3,205.98007015306123
7042,48,./data/train/three of spades/133.jpg,three of spades,three,train,three,spades,3,209.02429448341837
7043,48,./data/train/three of spades/134.jpg,three of spades,three,train,three,spades,3,226.2835020727041
7044,48,./data/train/three of spades/135.jpg,three of spades,three,train,three,spades,3,29.021045918367346
7045,48,./data/train/three of spades/136.jpg,three of spades,three,train,three,spades,3,204.40698740433675
7046,48,./data/train/three of spades/137.jpg,three of spades,three,train,three,spades,3,196.46534199617346
7047,48,./data/train/three of spades/138.jpg,three of spades,three,train,three,spades,3,234.49037388392858
7048,48,./data/train/three of spades/139.jpg,three of spades,three,train,three,spades,3,231.08376514668367
7049,48,./data/train/three of spades/140.jpg,three of spades,three,train,three,spades,3,180.23162468112244
7050,48,./data/train/three of spades/141.jpg,three of spades,three,train,three,spades,3,225.80307318239795
7051,48,./data/train/three of spades/142.jpg,three of spades,three,train,three,spades,3,230.28121014030611
7052,49,./data/train/two of clubs/001.jpg,two of clubs,two,train,two,clubs,2,240.81582828443877
7053,49,./data/train/two of clubs/002.jpg,two of clubs,two,train,two,clubs,2,210.7969347895408
7054,49,./data/train/two of clubs/003.jpg,two of clubs,two,train,two,clubs,2,231.5819316007653
7055,49,./data/train/two of clubs/004.jpg,two of clubs,two,train,two,clubs,2,229.92065927933675
7056,49,./data/train/two of clubs/005.jpg,two of clubs,two,train,two,clubs,2,241.02150430484693
7057,49,./data/train/two of clubs/006.jpg,two of clubs,two,train,two,clubs,2,236.08185188137756
7058,49,./data/train/two of clubs/007.jpg,two of clubs,two,train,two,clubs,2,185.91460060586735
7059,49,./data/train/two of clubs/008.jpg,two of clubs,two,train,two,clubs,2,203.4198222257653
7060,49,./data/train/two of clubs/009.jpg,two of clubs,two,train,two,clubs,2,237.9147799744898
7061,49,./data/train/two of clubs/010.jpg,two of clubs,two,train,two,clubs,2,169.17544244260205
7062,49,./data/train/two of clubs/011.jpg,two of clubs,two,train,two,clubs,2,212.09663982780611
7063,49,./data/train/two of clubs/012.jpg,two of clubs,two,train,two,clubs,2,216.26225685586735
7064,49,./data/train/two of clubs/013.jpg,two of clubs,two,train,two,clubs,2,244.05516581632654
7065,49,./data/train/two of clubs/014.jpg,two of clubs,two,train,two,clubs,2,240.0722058354592
7066,49,./data/train/two of clubs/015.jpg,two of clubs,two,train,two,clubs,2,234.72785794005102
7067,49,./data/train/two of clubs/016.jpg,two of clubs,two,train,two,clubs,2,235.90379862882654
7068,49,./data/train/two of clubs/017.jpg,two of clubs,two,train,two,clubs,2,231.92225366709184
7069,49,./data/train/two of clubs/018.jpg,two of clubs,two,train,two,clubs,2,232.048828125
7070,49,./data/train/two of clubs/019.jpg,two of clubs,two,train,two,clubs,2,241.06319754464286
7071,49,./data/train/two of clubs/020.jpg,two of clubs,two,train,two,clubs,2,10.403220663265307
7072,49,./data/train/two of clubs/021.jpg,two of clubs,two,train,two,clubs,2,238.3236009247449
7073,49,./data/train/two of clubs/022.jpg,two of clubs,two,train,two,clubs,2,130.25831074617346
7074,49,./data/train/two of clubs/023.jpg,two of clubs,two,train,two,clubs,2,238.56887755102042
7075,49,./data/train/two of clubs/024.jpg,two of clubs,two,train,two,clubs,2,238.39188058035714
7076,49,./data/train/two of clubs/025.jpg,two of clubs,two,train,two,clubs,2,163.34177694515307
7077,49,./data/train/two of clubs/026.jpg,two of clubs,two,train,two,clubs,2,238.89803890306123
7078,49,./data/train/two of clubs/027.jpg,two of clubs,two,train,two,clubs,2,229.8499083227041
7079,49,./data/train/two of clubs/028.jpg,two of clubs,two,train,two,clubs,2,203.68628427933675
7080,49,./data/train/two of clubs/029.jpg,two of clubs,two,train,two,clubs,2,212.86362005739795
7081,49,./data/train/two of clubs/030.jpg,two of clubs,two,train,two,clubs,2,229.95762914540816
7082,49,./data/train/two of clubs/031.jpg,two of clubs,two,train,two,clubs,2,220.84747688137756
7083,49,./data/train/two of clubs/032.jpg,two of clubs,two,train,two,clubs,2,239.81008848852042
7084,49,./data/train/two of clubs/033.jpg,two of clubs,two,train,two,clubs,2,236.2948222257653
7085,49,./data/train/two of clubs/034.jpg,two of clubs,two,train,two,clubs,2,232.1433553890306
7086,49,./data/train/two of clubs/035.jpg,two of clubs,two,train,two,clubs,2,176.5056002869898
7087,49,./data/train/two of clubs/036.jpg,two of clubs,two,train,two,clubs,2,239.0735012755102
7088,49,./data/train/two of clubs/037.jpg,two of clubs,two,train,two,clubs,2,235.98907844387756
7089,49,./data/train/two of clubs/038.jpg,two of clubs,two,train,two,clubs,2,191.54968510841837
7090,49,./data/train/two of clubs/039.jpg,two of clubs,two,train,two,clubs,2,226.57661033163265
7091,49,./data/train/two of clubs/040.jpg,two of clubs,two,train,two,clubs,2,216.95651307397958
7092,49,./data/train/two of clubs/041.jpg,two of clubs,two,train,two,clubs,2,215.09357063137756
7093,49,./data/train/two of clubs/042.jpg,two of clubs,two,train,two,clubs,2,191.31869818239795
7094,49,./data/train/two of clubs/043.jpg,two of clubs,two,train,two,clubs,2,214.0690369897959
7095,49,./data/train/two of clubs/044.jpg,two of clubs,two,train,two,clubs,2,179.70699139030611
7096,49,./data/train/two of clubs/045.jpg,two of clubs,two,train,two,clubs,2,236.76903300382654
7097,49,./data/train/two of clubs/046.jpg,two of clubs,two,train,two,clubs,2,212.6994180484694
7098,49,./data/train/two of clubs/047.jpg,two of clubs,two,train,two,clubs,2,233.5383450255102
7099,49,./data/train/two of clubs/048.jpg,two of clubs,two,train,two,clubs,2,204.50047831632654
7100,49,./data/train/two of clubs/049.jpg,two of clubs,two,train,two,clubs,2,236.07989875637756
7101,49,./data/train/two of clubs/050.jpg,two of clubs,two,train,two,clubs,2,18.4283522002551
7102,49,./data/train/two of clubs/051.jpg,two of clubs,two,train,two,clubs,2,185.85560825892858
7103,49,./data/train/two of clubs/052.jpg,two of clubs,two,train,two,clubs,2,219.60879703443877
7104,49,./data/train/two of clubs/053.jpg,two of clubs,two,train,two,clubs,2,236.11545360331633
7105,49,./data/train/two of clubs/054.jpg,two of clubs,two,train,two,clubs,2,242.52176339285714
7106,49,./data/train/two of clubs/055.jpg,two of clubs,two,train,two,clubs,2,164.2395169005102
7107,49,./data/train/two of clubs/056.jpg,two of clubs,two,train,two,clubs,2,199.00135522959184
7108,49,./data/train/two of clubs/057.jpg,two of clubs,two,train,two,clubs,2,235.92727598852042
7109,49,./data/train/two of clubs/058.jpg,two of clubs,two,train,two,clubs,2,234.2341757015306
7110,49,./data/train/two of clubs/059.jpg,two of clubs,two,train,two,clubs,2,244.12649473852042
7111,49,./data/train/two of clubs/060.jpg,two of clubs,two,train,two,clubs,2,129.28976004464286
7112,49,./data/train/two of clubs/061.jpg,two of clubs,two,train,two,clubs,2,244.3772520727041
7113,49,./data/train/two of clubs/062.jpg,two of clubs,two,train,two,clubs,2,231.27824059311226
7114,49,./data/train/two of clubs/063.jpg,two of clubs,two,train,two,clubs,2,222.53142936862244
7115,49,./data/train/two of clubs/064.jpg,two of clubs,two,train,two,clubs,2,230.73377710459184
7116,49,./data/train/two of clubs/065.jpg,two of clubs,two,train,two,clubs,2,224.47971141581633
7117,49,./data/train/two of clubs/066.jpg,two of clubs,two,train,two,clubs,2,223.01652184311226
7118,49,./data/train/two of clubs/067.jpg,two of clubs,two,train,two,clubs,2,102.13655931122449
7119,49,./data/train/two of clubs/068.jpg,two of clubs,two,train,two,clubs,2,226.7877869897959
7120,49,./data/train/two of clubs/069.jpg,two of clubs,two,train,two,clubs,2,236.9398118622449
7121,49,./data/train/two of clubs/070.jpg,two of clubs,two,train,two,clubs,2,218.81540975765307
7122,49,./data/train/two of clubs/071.jpg,two of clubs,two,train,two,clubs,2,26.41794882015306
7123,49,./data/train/two of clubs/072.jpg,two of clubs,two,train,two,clubs,2,237.0714485012755
7124,49,./data/train/two of clubs/073.jpg,two of clubs,two,train,two,clubs,2,224.2392578125
7125,49,./data/train/two of clubs/074.jpg,two of clubs,two,train,two,clubs,2,234.59546396683675
7126,49,./data/train/two of clubs/075.jpg,two of clubs,two,train,two,clubs,2,238.4290696747449
7127,49,./data/train/two of clubs/076.jpg,two of clubs,two,train,two,clubs,2,236.7705676020408
7128,49,./data/train/two of clubs/077.jpg,two of clubs,two,train,two,clubs,2,183.39829799107142
7129,49,./data/train/two of clubs/078.jpg,two of clubs,two,train,two,clubs,2,18.468590561224488
7130,49,./data/train/two of clubs/079.jpg,two of clubs,two,train,two,clubs,2,195.29771205357142
7131,49,./data/train/two of clubs/080.jpg,two of clubs,two,train,two,clubs,2,187.18999123086735
7132,49,./data/train/two of clubs/081.jpg,two of clubs,two,train,two,clubs,2,230.22801737882654
7133,49,./data/train/two of clubs/082.jpg,two of clubs,two,train,two,clubs,2,239.34135841836735
7134,49,./data/train/two of clubs/083.jpg,two of clubs,two,train,two,clubs,2,171.0534518494898
7135,49,./data/train/two of clubs/084.jpg,two of clubs,two,train,two,clubs,2,218.11722735969389
7136,49,./data/train/two of clubs/085.jpg,two of clubs,two,train,two,clubs,2,144.49808673469389
7137,49,./data/train/two of clubs/086.jpg,two of clubs,two,train,two,clubs,2,249.1447305484694
7138,49,./data/train/two of clubs/087.jpg,two of clubs,two,train,two,clubs,2,231.67801339285714
7139,49,./data/train/two of clubs/088.jpg,two of clubs,two,train,two,clubs,2,241.45228794642858
7140,49,./data/train/two of clubs/089.jpg,two of clubs,two,train,two,clubs,2,211.84265385841837
7141,49,./data/train/two of clubs/090.jpg,two of clubs,two,train,two,clubs,2,226.49852519132654
7142,49,./data/train/two of clubs/091.jpg,two of clubs,two,train,two,clubs,2,157.6960897640306
7143,49,./data/train/two of clubs/092.jpg,two of clubs,two,train,two,clubs,2,208.66121253188774
7144,49,./data/train/two of clubs/093.jpg,two of clubs,two,train,two,clubs,2,211.75338807397958
7145,49,./data/train/two of clubs/094.jpg,two of clubs,two,train,two,clubs,2,210.41165098852042
7146,49,./data/train/two of clubs/095.jpg,two of clubs,two,train,two,clubs,2,206.18024553571428
7147,49,./data/train/two of clubs/096.jpg,two of clubs,two,train,two,clubs,2,168.3187181122449
7148,49,./data/train/two of clubs/097.jpg,two of clubs,two,train,two,clubs,2,216.69194435586735
7149,49,./data/train/two of clubs/098.jpg,two of clubs,two,train,two,clubs,2,103.84753667091837
7150,49,./data/train/two of clubs/099.jpg,two of clubs,two,train,two,clubs,2,225.8054647640306
7151,49,./data/train/two of clubs/100.jpg,two of clubs,two,train,two,clubs,2,237.2154615752551
7152,49,./data/train/two of clubs/101.jpg,two of clubs,two,train,two,clubs,2,216.92936862244898
7153,49,./data/train/two of clubs/102.jpg,two of clubs,two,train,two,clubs,2,165.79059709821428
7154,49,./data/train/two of clubs/103.jpg,two of clubs,two,train,two,clubs,2,237.69431600765307
7155,49,./data/train/two of clubs/104.jpg,two of clubs,two,train,two,clubs,2,237.0303730867347
7156,49,./data/train/two of clubs/105.jpg,two of clubs,two,train,two,clubs,2,188.8905253507653
7157,49,./data/train/two of clubs/106.jpg,two of clubs,two,train,two,clubs,2,143.02475286989795
7158,49,./data/train/two of clubs/107.jpg,two of clubs,two,train,two,clubs,2,187.23058832908163
7159,49,./data/train/two of clubs/108.jpg,two of clubs,two,train,two,clubs,2,175.77943638392858
7160,49,./data/train/two of clubs/109.jpg,two of clubs,two,train,two,clubs,2,233.1819395727041
7161,49,./data/train/two of clubs/110.jpg,two of clubs,two,train,two,clubs,2,223.72502790178572
7162,49,./data/train/two of clubs/111.jpg,two of clubs,two,train,two,clubs,2,31.32583306760204
7163,49,./data/train/two of clubs/112.jpg,two of clubs,two,train,two,clubs,2,232.17143654336735
7164,49,./data/train/two of clubs/113.jpg,two of clubs,two,train,two,clubs,2,233.8401028380102
7165,49,./data/train/two of clubs/114.jpg,two of clubs,two,train,two,clubs,2,194.25
7166,49,./data/train/two of clubs/115.jpg,two of clubs,two,train,two,clubs,2,199.28647161989795
7167,49,./data/train/two of clubs/116.jpg,two of clubs,two,train,two,clubs,2,161.23186383928572
7168,49,./data/train/two of clubs/117.jpg,two of clubs,two,train,two,clubs,2,164.76235650510205
7169,49,./data/train/two of clubs/118.jpg,two of clubs,two,train,two,clubs,2,232.39028619260205
7170,49,./data/train/two of clubs/119.jpg,two of clubs,two,train,two,clubs,2,220.1534199617347
7171,49,./data/train/two of clubs/120.jpg,two of clubs,two,train,two,clubs,2,204.1751036352041
7172,49,./data/train/two of clubs/121.jpg,two of clubs,two,train,two,clubs,2,156.771484375
7173,49,./data/train/two of clubs/122.jpg,two of clubs,two,train,two,clubs,2,157.41960299744898
7174,49,./data/train/two of clubs/123.jpg,two of clubs,two,train,two,clubs,2,142.73511240433675
7175,49,./data/train/two of clubs/124.jpg,two of clubs,two,train,two,clubs,2,155.6944953762755
7176,49,./data/train/two of clubs/125.jpg,two of clubs,two,train,two,clubs,2,223.70495854591837
7177,49,./data/train/two of clubs/126.jpg,two of clubs,two,train,two,clubs,2,196.38639987244898
7178,49,./data/train/two of clubs/127.jpg,two of clubs,two,train,two,clubs,2,234.4171516262755
7179,49,./data/train/two of clubs/128.jpg,two of clubs,two,train,two,clubs,2,188.69256218112244
7180,49,./data/train/two of clubs/129.jpg,two of clubs,two,train,two,clubs,2,236.07276387117346
7181,49,./data/train/two of clubs/130.jpg,two of clubs,two,train,two,clubs,2,234.1585020727041
7182,50,./data/train/two of diamonds/001.jpg,two of diamonds,two,train,two,diamonds,2,152.1354432397959
7183,50,./data/train/two of diamonds/002.jpg,two of diamonds,two,train,two,diamonds,2,237.10168207908163
7184,50,./data/train/two of diamonds/003.jpg,two of diamonds,two,train,two,diamonds,2,242.6169882015306
7185,50,./data/train/two of diamonds/004.jpg,two of diamonds,two,train,two,diamonds,2,244.98190369897958
7186,50,./data/train/two of diamonds/005.jpg,two of diamonds,two,train,two,diamonds,2,242.60090481505102
7187,50,./data/train/two of diamonds/006.jpg,two of diamonds,two,train,two,diamonds,2,204.16838727678572
7188,50,./data/train/two of diamonds/007.jpg,two of diamonds,two,train,two,diamonds,2,243.14453125
7189,50,./data/train/two of diamonds/008.jpg,two of diamonds,two,train,two,diamonds,2,234.97241709183675
7190,50,./data/train/two of diamonds/009.jpg,two of diamonds,two,train,two,diamonds,2,232.31222098214286
7191,50,./data/train/two of diamonds/010.jpg,two of diamonds,two,train,two,diamonds,2,247.1155333227041
7192,50,./data/train/two of diamonds/011.jpg,two of diamonds,two,train,two,diamonds,2,229.3642578125
7193,50,./data/train/two of diamonds/012.jpg,two of diamonds,two,train,two,diamonds,2,239.79422433035714
7194,50,./data/train/two of diamonds/013.jpg,two of diamonds,two,train,two,diamonds,2,211.17093829719389
7195,50,./data/train/two of diamonds/014.jpg,two of diamonds,two,train,two,diamonds,2,231.5948860012755
7196,50,./data/train/two of diamonds/015.jpg,two of diamonds,two,train,two,diamonds,2,234.21532206632654
7197,50,./data/train/two of diamonds/016.jpg,two of diamonds,two,train,two,diamonds,2,237.26863440688774
7198,50,./data/train/two of diamonds/017.jpg,two of diamonds,two,train,two,diamonds,2,218.97566565688774
7199,50,./data/train/two of diamonds/018.jpg,two of diamonds,two,train,two,diamonds,2,210.42271205357142
7200,50,./data/train/two of diamonds/019.jpg,two of diamonds,two,train,two,diamonds,2,228.68879544005102
7201,50,./data/train/two of diamonds/020.jpg,two of diamonds,two,train,two,diamonds,2,210.67267219387756
7202,50,./data/train/two of diamonds/021.jpg,two of diamonds,two,train,two,diamonds,2,195.6062460140306
7203,50,./data/train/two of diamonds/022.jpg,two of diamonds,two,train,two,diamonds,2,243.18435108418367
7204,50,./data/train/two of diamonds/023.jpg,two of diamonds,two,train,two,diamonds,2,242.96456473214286
7205,50,./data/train/two of diamonds/024.jpg,two of diamonds,two,train,two,diamonds,2,244.20814732142858
7206,50,./data/train/two of diamonds/025.jpg,two of diamonds,two,train,two,diamonds,2,233.95053411989795
7207,50,./data/train/two of diamonds/026.jpg,two of diamonds,two,train,two,diamonds,2,246.7034837372449
7208,50,./data/train/two of diamonds/027.jpg,two of diamonds,two,train,two,diamonds,2,128.98379703443877
7209,50,./data/train/two of diamonds/028.jpg,two of diamonds,two,train,two,diamonds,2,209.18439094387756
7210,50,./data/train/two of diamonds/029.jpg,two of diamonds,two,train,two,diamonds,2,209.8722297512755
7211,50,./data/train/two of diamonds/030.jpg,two of diamonds,two,train,two,diamonds,2,235.52052774234693
7212,50,./data/train/two of diamonds/031.jpg,two of diamonds,two,train,two,diamonds,2,28.9303053252551
7213,50,./data/train/two of diamonds/032.jpg,two of diamonds,two,train,two,diamonds,2,188.1766980229592
7214,50,./data/train/two of diamonds/033.jpg,two of diamonds,two,train,two,diamonds,2,238.69740513392858
7215,50,./data/train/two of diamonds/034.jpg,two of diamonds,two,train,two,diamonds,2,233.02897799744898
7216,50,./data/train/two of diamonds/035.jpg,two of diamonds,two,train,two,diamonds,2,155.9247448979592
7217,50,./data/train/two of diamonds/036.jpg,two of diamonds,two,train,two,diamonds,2,166.0091477997449
7218,50,./data/train/two of diamonds/037.jpg,two of diamonds,two,train,two,diamonds,2,235.5276426977041
7219,50,./data/train/two of diamonds/038.jpg,two of diamonds,two,train,two,diamonds,2,10.430863360969388
7220,50,./data/train/two of diamonds/039.jpg,two of diamonds,two,train,two,diamonds,2,219.35257892219389
7221,50,./data/train/two of diamonds/040.jpg,two of diamonds,two,train,two,diamonds,2,232.2210020727041
7222,50,./data/train/two of diamonds/041.jpg,two of diamonds,two,train,two,diamonds,2,183.11332110969389
7223,50,./data/train/two of diamonds/042.jpg,two of diamonds,two,train,two,diamonds,2,143.30600286989795
7224,50,./data/train/two of diamonds/043.jpg,two of diamonds,two,train,two,diamonds,2,173.35393415178572
7225,50,./data/train/two of diamonds/044.jpg,two of diamonds,two,train,two,diamonds,2,24.372947225765305
